Date,Open,High,Low,Close,Volume,Adj Close
2022-04-01,3.99,4.01,4.02,3.97,416261,3.97
2022-04-06,4.01,4.03,4.04,4.0,459965,4.0
2022-04-07,4.02,4.0,4.05,4.0,456913,4.0
2022-04-08,4.0,4.01,4.02,3.98,523966,3.98
2022-04-11,4.01,3.97,4.01,3.95,701298,3.95
2022-04-12,3.96,4.0,4.0,3.95,453210,3.95
2022-04-13,3.99,4.02,4.05,3.97,783725,3.97
2022-04-14,4.02,4.02,4.04,4.01,534146,4.01
2022-04-15,4.01,4.01,4.03,3.99,533250,3.99
2022-04-18,4.0,3.97,4.01,3.96,650364,3.96
2022-04-19,3.98,3.99,3.99,3.96,354232,3.96
2022-04-20,3.99,3.97,4.0,3.97,428882,3.97
2022-04-21,3.98,3.92,3.98,3.91,720158,3.91
2022-04-22,3.91,3.96,3.99,3.9,707838,3.9
2022-04-25,3.93,3.9,3.99,3.87,1011692,3.87
2022-04-26,3.9,3.86,3.92,3.85,633347,3.85
2022-04-27,3.84,3.87,3.88,3.82,775656,3.82
2022-04-28,3.86,3.85,3.87,3.83,662067,3.83
2022-04-29,3.86,3.89,3.9,3.85,747320,3.85
2022-05-05,3.88,3.87,3.88,3.86,808928,3.86
2022-05-06,3.83,3.84,3.85,3.82,635739,3.82
2022-05-09,3.83,3.85,3.86,3.83,370772,3.83
2022-05-10,3.83,3.86,3.86,3.82,402086,3.82
2022-05-11,3.85,3.84,3.89,3.84,805263,3.84
2022-05-12,3.84,3.84,3.86,3.83,511027,3.83
2022-05-13,3.84,3.85,3.86,3.84,426954,3.84
2022-05-16,3.86,3.85,3.86,3.84,374198,3.84
2022-05-17,3.85,3.85,3.86,3.84,280380,3.84
2022-05-18,3.86,3.86,3.86,3.84,398222,3.84
2022-05-19,3.84,3.85,3.85,3.83,428495,3.83
2022-05-20,3.85,3.86,3.87,3.84,770147,3.84
2022-05-23,3.86,3.88,3.89,3.85,760160,3.85
2022-05-24,3.88,3.84,3.88,3.84,780120,3.84
2022-05-25,3.84,3.86,3.87,3.84,419142,3.84
2022-05-26,3.86,3.87,3.88,3.85,411128,3.85
2022-05-27,3.88,3.86,3.88,3.85,381915,3.85
2022-05-30,3.87,3.86,3.87,3.85,335168,3.85
2022-05-31,3.85,3.87,3.88,3.85,511717,3.85
2022-06-01,3.88,3.89,3.9,3.87,681255,3.87
2022-06-02,3.89,3.91,3.92,3.87,547157,3.87
2022-06-06,3.91,3.91,3.91,3.89,810718,3.89
2022-06-07,3.91,3.91,3.92,3.89,638305,3.89
2022-06-08,3.76,3.74,3.78,3.73,1227704,3.73
2022-06-09,3.74,3.75,3.76,3.73,585995,3.73
2022-06-10,3.74,3.78,3.78,3.73,795350,3.73
2022-06-13,3.76,3.75,3.77,3.74,492547,3.74
2022-06-14,3.74,3.75,3.75,3.72,541431,3.72
2022-06-15,3.75,3.82,3.83,3.74,1528951,3.74
2022-06-16,3.8,3.77,3.81,3.77,750764,3.77
2022-06-17,3.76,3.75,3.77,3.74,517142,3.74
2022-06-20,3.75,3.75,3.77,3.74,554397,3.74
2022-06-21,3.75,3.75,3.76,3.74,448705,3.74
2022-06-22,3.76,3.73,3.76,3.73,418820,3.73
2022-06-23,3.73,3.74,3.75,3.72,404868,3.72
2022-06-24,3.74,3.74,3.75,3.73,368719,3.73
2022-06-27,3.75,3.74,3.75,3.73,407326,3.73
2022-06-28,3.74,3.75,3.75,3.73,348193,3.73
2022-06-29,3.75,3.74,3.75,3.72,545444,3.72
2022-06-30,3.73,3.73,3.74,3.72,634670,3.72
2022-07-01,3.72,3.72,3.73,3.72,360058,3.72
2022-07-04,3.72,3.73,3.73,3.71,352531,3.71
2022-07-05,3.73,3.71,3.73,3.71,473603,3.71
2022-07-06,3.71,3.7,3.72,3.69,519065,3.69
2022-07-07,3.7,3.7,3.72,3.69,430959,3.69
2022-07-08,3.71,3.71,3.72,3.7,343915,3.7
2022-07-11,3.71,3.72,3.74,3.69,694665,3.69
2022-07-12,3.72,3.74,3.76,3.72,790524,3.72
2022-07-13,3.74,3.75,3.75,3.72,407627,3.72
2022-07-14,3.75,3.72,3.75,3.72,358226,3.72
2022-07-15,3.73,3.71,3.74,3.71,537361,3.71
2022-07-18,3.71,3.74,3.74,3.71,340539,3.71
2022-07-19,3.73,3.74,3.74,3.72,281763,3.72
2022-07-20,3.74,3.73,3.75,3.73,317187,3.73
2022-07-21,3.74,3.74,3.75,3.72,433471,3.72
2022-07-22,3.73,3.74,3.74,3.72,279791,3.72
2022-07-25,3.74,3.72,3.74,3.71,306382,3.71
2022-07-26,3.73,3.74,3.75,3.71,499673,3.71
2022-07-27,3.74,3.73,3.75,3.73,235809,3.73
2022-07-28,3.73,3.73,3.74,3.72,335140,3.72
2022-07-29,3.73,3.71,3.74,3.71,366360,3.71
2022-08-01,3.71,3.71,3.73,3.7,319865,3.7
2022-08-02,3.7,3.7,3.71,3.65,961844,3.65
2022-08-03,3.68,3.68,3.7,3.67,300777,3.67
2022-08-04,3.68,3.68,3.69,3.67,258381,3.67
2022-08-05,3.69,3.7,3.7,3.67,318193,3.67
2022-08-08,3.69,3.7,3.7,3.68,233520,3.68
2022-08-09,3.69,3.73,3.74,3.69,581083,3.69
2022-08-10,3.72,3.72,3.75,3.71,396955,3.71
2022-08-11,3.73,3.74,3.75,3.72,552798,3.72
2022-08-12,3.76,3.75,3.76,3.74,631082,3.74
2022-08-15,3.75,3.76,3.76,3.74,503385,3.74
2022-08-16,3.76,3.75,3.76,3.74,383818,3.74
2022-08-17,3.74,3.77,3.77,3.73,1262640,3.73
2022-08-18,3.76,3.77,3.78,3.74,712197,3.74
2022-08-19,3.76,3.8,3.8,3.75,948712,3.75
2022-08-22,3.78,3.83,3.83,3.77,1066981,3.77
2022-08-23,3.82,3.8,3.82,3.79,456914,3.79
2022-08-24,3.8,3.74,3.8,3.74,676960,3.74
2022-08-25,3.76,3.76,3.77,3.72,544736,3.72
2022-08-26,3.76,3.74,3.76,3.73,317009,3.73
2022-08-29,3.73,3.74,3.74,3.72,284147,3.72
2022-08-30,3.73,3.74,3.75,3.73,233569,3.73
2022-08-31,3.74,3.75,3.77,3.73,503198,3.73
2022-09-01,3.76,3.76,3.78,3.74,547442,3.74
2022-09-02,3.77,3.79,3.79,3.75,438503,3.75
2022-09-05,3.79,3.82,3.82,3.77,647014,3.77
2022-09-06,3.81,3.81,3.83,3.8,574952,3.8
2022-09-07,3.81,3.82,3.83,3.79,559393,3.79
2022-09-08,3.72,3.75,3.76,3.7,1141603,3.7
2022-09-09,3.75,3.8,3.8,3.73,1082029,3.73
2022-09-13,3.8,3.81,3.84,3.77,931134,3.77
2022-09-14,3.79,3.81,3.81,3.75,815074,3.75
2022-09-15,3.79,3.78,3.82,3.77,545912,3.77
2022-09-16,3.79,3.75,3.79,3.74,664431,3.74
2022-09-19,3.73,3.74,3.78,3.72,433247,3.72
2022-09-20,3.75,3.73,3.76,3.72,222441,3.72
2022-09-21,3.74,3.74,3.76,3.71,437319,3.71
2022-09-22,3.73,3.76,3.76,3.72,327205,3.72
2022-09-23,3.75,3.86,3.89,3.75,2377092,3.75
2022-09-26,3.86,3.82,3.87,3.79,1005467,3.79
2022-09-27,3.8,3.85,3.86,3.8,631550,3.8
2022-09-28,3.85,3.83,3.88,3.82,775329,3.82
2022-09-29,3.83,3.81,3.86,3.79,654027,3.79
2022-09-30,3.81,3.83,3.85,3.79,404463,3.79
2022-10-10,3.83,3.88,3.91,3.82,1421686,3.82
2022-10-11,3.89,3.88,3.89,3.86,530421,3.86
2022-10-12,3.88,3.94,3.95,3.87,1328741,3.87
2022-10-13,3.93,3.96,3.98,3.89,1112243,3.89
2022-10-14,3.96,3.92,3.97,3.9,1079575,3.9
2022-10-17,3.92,3.94,3.95,3.9,702463,3.9
2022-10-18,3.93,3.91,3.94,3.89,600007,3.89
2022-10-19,3.92,3.92,3.93,3.88,539068,3.88
2022-10-20,3.91,3.92,3.94,3.89,562457,3.89
2022-10-21,3.89,3.89,3.92,3.87,594938,3.87
2022-10-24,3.89,3.85,3.91,3.85,731840,3.85
2022-10-25,3.85,3.87,3.89,3.84,560917,3.84
2022-10-26,3.88,3.87,3.88,3.86,479518,3.86
2022-10-27,3.87,3.95,3.97,3.86,1188005,3.86
2022-10-28,3.94,3.91,3.96,3.9,530476,3.9
2022-10-31,3.9,3.93,3.95,3.89,650495,3.89
2022-11-01,3.93,3.96,3.98,3.92,651114,3.92
2022-11-02,3.96,4.03,4.15,3.92,1702523,3.92
2022-11-03,3.99,3.95,4.0,3.93,922255,3.93
2022-11-04,3.93,3.97,3.97,3.92,780457,3.92
2022-11-07,3.95,3.95,3.96,3.94,556299,3.94
2022-11-08,3.95,3.94,3.96,3.93,448012,3.93
2022-11-09,3.94,3.94,3.96,3.93,316106,3.93
2022-11-10,3.94,3.96,3.97,3.93,444485,3.93
2022-11-11,4.0,3.98,4.0,3.97,532717,3.97
2022-11-14,3.99,3.92,3.99,3.92,716707,3.92
2022-11-15,3.92,3.9,3.94,3.87,1047763,3.87
2022-11-16,3.89,3.9,3.92,3.88,508516,3.88
2022-11-17,3.9,3.91,3.91,3.88,348367,3.88
2022-11-18,3.92,3.92,3.94,3.9,759512,3.9
2022-11-21,3.9,3.89,3.91,3.89,361685,3.89
2022-11-22,3.9,4.03,4.15,3.89,2951932,3.89
2022-11-23,4.0,4.03,4.08,3.97,1462798,3.97
2022-11-24,4.02,4.02,4.06,3.99,714287,3.99
2022-11-25,4.01,4.19,4.26,4.0,4257269,4.0
2022-11-28,4.12,4.2,4.25,4.1,1976350,4.1
2022-11-29,4.2,4.18,4.24,4.15,1312156,4.15
2022-11-30,4.18,4.34,4.39,4.17,3516693,4.17
2022-12-01,4.31,4.38,4.66,4.28,4128055,4.28
2022-12-02,4.35,4.34,4.42,4.3,1775265,4.3
2022-12-05,4.41,4.59,4.66,4.38,5446961,4.38
2022-12-06,4.51,4.5,4.57,4.45,2610482,4.45
2022-12-07,4.49,4.39,4.5,4.33,2676305,4.33
2022-12-08,4.38,4.36,4.39,4.32,1727207,4.32
2022-12-09,4.35,4.4,4.48,4.33,2776953,4.33
2022-12-12,4.38,4.47,4.6,4.37,2539522,4.37
2022-12-13,4.47,4.43,4.49,4.38,948701,4.38
2022-12-14,4.43,4.35,4.48,4.34,1208936,4.34
2022-12-15,4.37,4.34,4.39,4.33,1043527,4.33
2022-12-16,4.31,4.32,4.36,4.31,905495,4.31
2022-12-19,4.32,4.17,4.34,4.13,1412874,4.13
2022-12-20,4.18,4.17,4.23,4.14,755136,4.14
2022-12-21,4.17,4.14,4.2,4.11,803432,4.11
2022-12-22,4.15,4.13,4.23,4.1,1090045,4.1
2022-12-23,4.11,4.23,4.25,4.11,1080210,4.11
2022-12-26,4.22,4.21,4.3,4.19,711395,4.19
2022-12-27,4.22,4.24,4.26,4.2,727908,4.2
2022-12-28,4.24,4.23,4.3,4.19,810993,4.19
2022-12-29,4.22,4.2,4.24,4.16,735264,4.16
2022-12-30,4.21,4.19,4.23,4.16,593334,4.16
2023-01-03,4.18,4.35,4.42,4.15,1886962,4.15
2023-01-04,4.33,4.38,4.41,4.32,1217216,4.32
2023-01-05,4.38,4.36,4.48,4.35,1162060,4.35
2023-01-06,4.35,4.3,4.36,4.27,1121335,4.27
2023-01-09,4.3,4.35,4.36,4.27,1049592,4.27
2023-01-10,4.34,4.31,4.36,4.3,703222,4.3
2023-01-11,4.31,4.35,4.38,4.3,1205213,4.3
2023-01-12,4.33,4.4,4.43,4.31,1279229,4.31
2023-01-13,4.39,4.44,4.45,4.37,1308615,4.37
2023-01-16,4.43,4.35,4.45,4.33,1728834,4.33
2023-01-17,4.34,4.3,4.37,4.29,848962,4.29
2023-01-18,4.29,4.39,4.43,4.26,1552857,4.26
2023-01-19,4.38,4.41,4.45,4.35,1224415,4.35
2023-01-20,4.44,4.85,4.85,4.44,7978460,4.44
