Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
1998-12-22,12.808256996006195,12.851180109263588,12.739580014794365,12.782503128051758,15200,0.0,0.0,0.0,12.782503128051758
1998-12-23,12.825429514834754,13.048629760742188,12.808260265149567,13.048629760742188,67800,0.0,0.0,0.0,13.048629760742188
1998-12-24,13.082964465731667,13.082964465731667,12.962779752791874,12.979948997497559,12300,0.0,0.0,0.0,12.979948997497559
1998-12-28,13.04862600691775,13.04862600691775,12.825425825220472,12.911272048950195,13500,0.0,0.0,0.0,12.911272048950195
1998-12-29,12.945603499371728,13.040034294128418,12.825418851499577,13.040034294128418,22000,0.0,0.0,0.0,13.040034294128418
1998-12-30,13.031457760754753,13.031457760754753,12.83401143104635,12.842596054077148,21800,0.0,0.0,0.0,12.842596054077148
1998-12-31,12.825423240661621,12.825423240661621,12.756746275517516,12.825423240661621,13000,0.0,0.0,0.0,12.825423240661621
1999-01-04,12.79109296907296,13.048631753685166,12.79109296907296,12.81684684753418,28600,0.0,0.0,0.0,12.81684684753418
1999-01-05,12.894099862968883,12.894099862968883,12.73099207508845,12.748161315917969,42700,0.0,0.0,0.0,12.748161315917969
1999-01-06,12.894104793454087,13.185981999164765,12.808258556480357,13.16881275177002,56400,0.0,0.0,0.0,13.16881275177002
1999-01-07,13.16881123101235,13.177395853718357,12.954195663362215,13.108718872070312,72600,0.0,0.0,0.0,13.108718872070312
1999-01-08,13.185981999164765,13.495028452270189,12.842597051269848,13.16881275177002,421100,0.0,0.0,0.0,13.16881275177002
1999-01-11,13.048621548370665,13.065790787250101,12.876929159576315,12.919852256774902,35000,0.0,0.0,0.0,12.919852256774902
1999-01-12,12.911274795429266,12.962782540623799,12.70524381465114,12.722413063049316,89200,0.0,0.0,0.0,12.722413063049316
1999-01-13,12.499205111150872,12.739574440211465,12.464866635570788,12.533543586730957,42400,0.0,0.0,0.0,12.533543586730957
1999-01-14,12.499210453566226,12.567887434080326,12.293179512023926,12.293179512023926,70000,0.0,0.0,0.0,12.293179512023926
1999-01-15,12.396199867846713,12.499215379213862,12.336107486215878,12.482046127319336,10700,0.0,0.0,0.0,12.482046127319336
1999-01-19,12.53355388300291,12.53355388300291,12.379030615952189,12.482046127319336,12800,0.0,0.0,0.0,12.482046127319336
1999-01-20,12.413367774053354,12.533552524286236,12.370444648970183,12.379029273986816,15800,0.0,0.0,0.0,12.379029273986816
1999-01-21,12.379030615952189,12.585061638686483,12.361861364057665,12.482046127319336,23900,0.0,0.0,0.0,12.482046127319336
1999-01-22,12.49920679622666,12.533545276436074,12.396191355598418,12.413360595703125,19300,0.0,0.0,0.0,12.413360595703125
1999-01-25,12.464871435614505,12.464871435614505,12.293178991597776,12.396194458007812,18200,0.0,0.0,0.0,12.396194458007812
1999-01-26,12.413362548401306,12.413362548401306,12.172993149123826,12.276008605957031,25700,0.0,0.0,0.0,12.276008605957031
1999-01-27,12.293180112485533,12.293180112485533,12.018472177010995,12.052810668945312,37100,0.0,0.0,0.0,12.052810668945312
1999-01-28,12.087143425271982,12.087143425271982,11.88111257143212,11.98412799835205,30800,0.0,0.0,0.0,11.98412799835205
1999-01-29,11.915451047072096,11.98412799835205,11.778097144512188,11.98412799835205,18600,0.0,0.0,0.0,11.98412799835205
1999-02-01,11.98413257902507,12.018471067790186,11.863947868347168,11.863947868347168,23100,0.0,0.0,0.0,11.863947868347168
1999-02-02,11.881114959716797,11.984130407344399,11.829607235902996,11.881114959716797,26500,0.0,0.0,0.0,11.881114959716797
1999-02-03,11.94979842234466,12.224506432053733,11.94979842234466,12.155829429626465,29400,0.0,0.0,0.0,12.155829429626465
1999-02-04,12.155822737833088,12.258838184763876,12.121484255522825,12.224499702453613,26000,0.0,0.0,0.0,12.224499702453613
1999-02-05,12.258839966820888,12.602224839841082,12.19016299221685,12.567886352539062,66000,0.0,0.0,0.0,12.567886352539062
1999-02-08,12.619402048722753,12.73958683013916,12.602232794234695,12.73958683013916,31100,0.0,0.0,0.0,12.73958683013916
1999-02-09,12.756751952590523,12.756751952590523,12.499213218688965,12.499213218688965,64300,0.0,0.0,0.0,12.499213218688965
1999-02-10,12.550712824521,12.670897489051296,12.464866635570788,12.533543586730957,69300,0.0,0.0,0.0,12.533543586730957
1999-02-11,12.482038271361294,12.482038271361294,12.241668896121874,12.430530548095703,216800,0.0,0.0,0.0,12.430530548095703
1999-02-12,12.293187032465537,12.430541077521019,12.173002243041992,12.173002243041992,242300,0.0,0.0,0.0,12.173002243041992
1999-02-16,12.267419934272766,12.327512264251709,11.966958284378052,12.087142944335938,36600,0.0,0.0,0.0,12.087142944335938
1999-02-17,12.01847246079739,12.138657185405364,11.94979547530712,11.966964721679688,41700,0.0,0.0,0.0,11.966964721679688
1999-02-18,11.94979878044947,12.069983538298818,11.829614022600122,12.001306533813477,83000,0.0,0.0,0.0,12.001306533813477
1999-02-19,12.052805674161842,12.069974913013924,11.829605569084771,11.932621002197266,130300,0.0,0.0,0.0,11.932621002197266
1999-02-22,12.018472177010995,12.08714916087963,11.915456701208045,12.052810668945312,79500,0.0,0.0,0.0,12.052810668945312
1999-02-23,12.087152590696839,12.138660343214013,11.949798583984375,11.949798583984375,309600,0.0,0.0,0.0,11.949798583984375
1999-02-24,11.98413496581679,12.138658196035058,11.89828872680664,11.89828872680664,34500,0.0,0.0,0.0,11.89828872680664
1999-02-25,11.889705606612557,12.035644231386863,11.881120981625832,11.958382606506348,44600,0.0,0.0,0.0,11.958382606506348
1999-02-26,12.001299648615666,12.087145854972,11.881114959716797,11.881114959716797,24900,0.0,0.0,0.0,11.881114959716797
1999-03-01,11.906867644038513,11.91545226382513,11.726590628519546,11.760929107666016,13300,0.0,0.0,0.0,11.760929107666016
1999-03-02,11.77810005311769,11.829607779297506,11.58923839045837,11.640746116638184,55100,0.0,0.0,0.0,11.640746116638184
1999-03-03,11.743765496588372,11.94979647021273,11.657919257578223,11.89828872680664,103300,0.0,0.0,0.0,11.89828872680664
1999-03-04,12.001305578810923,12.396198323178092,12.001305578810923,12.327521324157715,90400,0.0,0.0,0.0,12.327521324157715
1999-03-05,12.636564889674471,12.653734135448484,12.4305339403863,12.559303283691406,92700,0.0,0.0,0.0,12.559303283691406
1999-03-08,12.627986675966781,12.773925339115277,12.576478912502607,12.73958683013916,107600,0.0,0.0,0.0,12.73958683013916
1999-03-09,12.602228164672852,12.808259142841889,12.550720420130592,12.602228164672852,79000,0.0,0.0,0.0,12.602228164672852
1999-03-10,12.653731392830917,13.357670316991117,12.653731392830917,13.323331832885742,1733800,0.0,0.0,0.0,13.323331832885742
1999-03-11,13.735396737822128,13.872750705200351,13.323334835687465,13.51219654083252,909000,0.0,0.0,0.0,13.51219654083252
1999-03-12,13.666720507096272,13.76973598830554,13.323335569732043,13.460689544677734,604300,0.0,0.0,0.0,13.460689544677734
1999-03-15,13.495023761739462,13.529362244593761,13.194562036764347,13.357669830322266,523000,0.0,0.0,0.0,13.357669830322266
1999-03-16,13.237486107404841,13.357670806175054,13.185978379360465,13.288993835449219,273300,0.0,0.0,0.0,13.288993835449219
1999-03-17,13.357673500887394,13.649550685354084,13.323335008597194,13.632381439208984,362800,0.0,0.0,0.0,13.632381439208984
1999-03-18,13.872747440243241,13.90708592400622,13.70105502142835,13.804070472717285,332600,0.0,0.0,0.0,13.804070472717285
1999-03-19,13.922618505182061,13.939849468678574,13.577999235251813,13.664154052734375,260400,0.09,0.0,0.0,13.664154052734375
1999-03-22,13.78477378596638,13.853697654896212,13.638310564490487,13.750311851501465,165000,0.0,0.0,0.0,13.750311851501465
1999-03-23,13.64692768758657,13.64692768758657,13.371232178746439,13.509079933166504,137900,0.0,0.0,0.0,13.509079933166504
1999-03-24,13.57800373664269,13.629696644269503,13.319539198508629,13.440155982971191,61100,0.0,0.0,0.0,13.440155982971191
