Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
2018-06-19,47.750816533072616,48.09669828021155,47.635523839055864,48.00061798095703,16600,0.0,0.0,0.0,48.00061798095703
2018-06-20,48.47139187341744,48.893173851047564,48.47139187341744,48.59629440307617,190000,0.0,0.0,0.0,48.59629440307617
2018-06-21,48.778848567433215,48.85570913647812,48.23120372704279,48.298458099365234,428700,0.0,0.0,0.0,48.298458099365234
2018-06-22,48.60589945673189,48.62511551200403,48.22158568146469,48.509822845458984,181500,0.0,0.0,0.0,48.509822845458984
2018-06-25,48.26000873320562,48.26000873320562,47.09266016643063,47.51060104370117,2509600,0.0,0.0,0.0,47.51060104370117
2018-06-26,47.77002013310206,47.827664632530734,47.414528616215954,47.589393615722656,104000,0.0,0.0,0.0,47.589393615722656
2018-06-27,47.86610269429923,48.03904354426564,47.174339294433594,47.174339294433594,144900,0.0,0.0,0.0,47.174339294433594
2018-06-28,47.17433829864125,47.83727943121467,47.0494394269261,47.64512252807617,336500,0.0,0.0,0.0,47.64512252807617
2018-06-29,47.846882259516626,47.885314370457,47.481784535758635,47.58747100830078,152300,0.0,0.0,0.0,47.58747100830078
2018-07-02,47.18394916010079,47.88531875610351,47.020614506188835,47.885318756103516,321300,0.0,0.0,0.0,47.885318756103516
2018-07-03,48.03904567013259,48.03904567013259,47.25985155770396,47.29924392700195,97500,0.0,0.0,0.0,47.29924392700195
2018-07-05,47.645121048007795,48.039041037915176,47.39531964724934,48.01982498168945,324900,0.0,0.0,0.0,48.01982498168945
2018-07-06,48.1735462126778,48.82303640389568,47.971783134823596,48.778839111328125,199800,0.0,0.0,0.0,48.778839111328125
2018-07-09,49.191988613845886,49.191988613845886,48.66355978955005,49.05747985839844,118100,0.0,0.0,0.0,49.05747985839844
2018-07-10,49.2015875371349,49.2015875371349,48.874921894306084,49.037296295166016,1153200,0.0,0.0,0.0,49.037296295166016
2018-07-11,48.711589404332464,49.22080207757523,48.663551095267906,48.97100067138672,227500,0.0,0.0,0.0,48.97100067138672
2018-07-12,49.288063420507456,49.73963165283204,49.134338610686754,49.73963165283203,361400,0.0,0.0,0.0,49.73963165283203
2018-07-13,49.74922829151354,49.76844434718517,49.43121228263097,49.662757873535156,80100,0.0,0.0,0.0,49.662757873535156
2018-07-16,49.749223928501266,49.749223928501266,49.43216820044492,49.518638610839844,200700,0.0,0.0,0.0,49.518638610839844
2018-07-17,48.817275877664954,49.65315418357301,48.73080545532356,49.52825164794922,172600,0.0,0.0,0.0,49.52825164794922
2018-07-18,49.56668323848533,49.57628943416059,49.220801552767554,49.38413619995117,147800,0.0,0.0,0.0,49.38413619995117
2018-07-19,49.41296156027847,49.451393675573044,49.00559066738539,49.03825759887695,258400,0.0,0.0,0.0,49.03825759887695
2018-07-20,49.04787221888832,49.17853996729613,48.84610907657233,48.87493133544922,158400,0.0,0.0,0.0,48.87493133544922
2018-07-23,48.932575874694486,49.095906882953486,48.66355837163797,49.07669448852539,94800,0.0,0.0,0.0,49.07669448852539
2018-07-24,50.06629053367057,50.06629053367057,49.15354799581907,49.42256546020508,211200,0.0,0.0,0.0,49.42256546020508
2018-07-25,49.50903596845057,49.84050653413226,49.36492104017581,49.77805709838867,604300,0.0,0.0,0.0,49.77805709838867
