Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
1998-12-22,13.063200753293405,13.063200753293405,12.881017684936523,12.881017684936523,7900,0.0,0.0,0.0,12.881017684936523
1998-12-23,12.867521981826775,12.867521981826775,12.800046774790452,12.82703685760498,24100,0.0,0.0,0.0,12.82703685760498
1998-12-24,13.049708766385542,13.090193902165435,13.022718675865613,13.063203811645508,23800,0.0,0.0,0.0,13.063203811645508
1998-12-28,13.036210758292416,13.063200842678114,12.975483068424595,12.995725631713867,3100,0.0,0.0,0.0,12.995725631713867
1998-12-29,13.049710286406379,13.245388465468315,13.049710286406379,13.211650848388672,12000,0.0,0.0,0.0,13.211650848388672
1998-12-30,13.27911898674852,13.312856585800217,13.103683471679688,13.103683471679688,70400,0.0,0.0,0.0,13.103683471679688
1998-12-31,13.056455612182617,13.056455612182617,12.968737822540048,13.056455612182617,21600,0.0,0.0,0.0,13.056455612182617
1999-01-04,12.961994137082781,13.063207001245322,12.793306030145212,12.847286224365234,109300,0.0,0.0,0.0,12.847286224365234
1999-01-05,12.948492709873992,13.002472877502441,12.894512542245545,13.002472877502441,111200,0.0,0.0,0.0,13.002472877502441
1999-01-06,13.042963901298377,13.177914381394585,13.042963901298377,13.137429237365723,41000,0.0,0.0,0.0,13.137429237365723
1999-01-07,13.13742640632944,13.272376857344637,13.063203658271082,13.090193748474121,222300,0.0,0.0,0.0,13.090193748474121
1999-01-08,13.130677749657252,13.177910403432998,13.002474832265944,13.16441535949707,135900,0.0,0.0,0.0,13.16441535949707
1999-01-11,13.090187803954436,13.090187803954436,12.766306868598862,12.813539505004883,129000,0.0,0.0,0.0,12.813539505004883
1999-01-12,12.800051810114006,13.009225034211811,12.75281914660805,12.820294380187988,7100,0.0,0.0,0.0,12.820294380187988
1999-01-13,12.739324303490918,13.002477718658367,12.739324303490918,12.908012390136719,25900,0.0,0.0,0.0,12.908012390136719
1999-01-14,12.725829559967025,12.854032508874434,12.631364229193146,12.692091941833496,20000,0.0,0.0,0.0,12.692091941833496
1999-01-15,12.739321156658193,12.867524070840664,12.705583547662807,12.752816200256348,6900,0.0,0.0,0.0,12.752816200256348
1999-01-19,13.144173869091022,13.184659004211426,12.955243238529139,13.184659004211426,12200,0.0,0.0,0.0,13.184659004211426
1999-01-20,13.198151481604894,13.272374214885904,13.076696099872334,13.13067626953125,32700,0.0,0.0,0.0,13.13067626953125
1999-01-21,13.22514158724017,13.22514158724017,13.083443641662598,13.083443641662598,20500,0.0,0.0,0.0,13.083443641662598
1999-01-22,12.995730801683957,13.265631752913116,12.941750611438126,13.17116641998291,20800,0.0,0.0,0.0,13.17116641998291
1999-01-25,13.171163724419156,13.171163724419156,12.678594589233398,12.678594589233398,13600,0.0,0.0,0.0,12.678594589233398
1999-01-26,12.820288084742918,12.928248405456541,12.624610003449472,12.928248405456543,15200,0.0,0.0,0.0,12.928248405456543
1999-01-27,12.894515962403606,12.894515962403606,12.732575416564943,12.732575416564941,7800,0.0,0.0,0.0,12.732575416564941
1999-01-28,12.766311243854503,12.92825176703236,12.752816200256348,12.752816200256348,17600,0.0,0.0,0.0,12.752816200256348
1999-01-29,12.752817984794776,12.806798166740997,12.611120007185944,12.732575416564941,39800,0.0,0.0,0.0,12.732575416564941
1999-02-01,12.806803128469895,12.806803128469895,12.631367469175787,12.70559024810791,12200,0.0,0.0,0.0,12.70559024810791
1999-02-02,12.543643273886362,12.570633361619308,12.374955225555453,12.536895751953125,27700,0.0,0.0,0.0,12.536895751953125
1999-02-03,12.469423461521973,12.617868978921045,12.469423461521973,12.604373931884766,32500,0.0,0.0,0.0,12.604373931884766
1999-02-04,12.584131510361383,12.584131510361383,12.415443420410158,12.415443420410156,18200,0.0,0.0,0.0,12.415443420410156
1999-02-05,12.462672936534313,12.530148155465197,12.422187805175781,12.422187805175781,8100,0.0,0.0,0.0,12.422187805175781
1999-02-08,12.42893532706887,12.509905589785932,12.401945239496516,12.422187805175781,13300,0.0,0.0,0.0,12.422187805175781
1999-02-09,12.449178543524074,12.590876510686137,12.422188454540825,12.476168632507324,12200,0.0,0.0,0.0,12.476168632507324
1999-02-10,12.476163608056527,12.516648725227073,12.381698334658587,12.388445854187012,8000,0.0,0.0,0.0,12.388445854187012
1999-02-11,12.422200307928819,12.509918180825654,12.381715135822587,12.442442893981934,4400,0.0,0.0,0.0,12.442442893981934
1999-02-12,12.503162760455922,12.503162760455922,12.18602911245731,12.240009307861328,103000,0.0,0.0,0.0,12.240009307861328
1999-02-16,12.401946438023641,12.462674140930176,12.368208825297787,12.462674140930176,59300,0.0,0.0,0.0,12.462674140930176
