Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
1998-12-22,24.67316319778569,24.74454168341091,24.197306626950862,24.399545669555664,300500,0.0,0.0,0.0,24.399545669555664
1998-12-23,24.934887709844677,24.982473373413086,24.482823905944823,24.982473373413086,338300,0.0,0.0,0.0,24.982473373413086
1998-12-24,24.98247564180859,24.98247564180859,24.792132970251956,24.887304306030273,243700,0.0,0.0,0.0,24.887304306030273
1998-12-28,25.267987926763166,25.267987926763166,24.81592411263087,24.958681106567383,309300,0.0,0.0,0.0,24.958681106567383
1998-12-29,25.0776397465753,25.137121814285393,24.744540167398778,25.030054092407227,123800,0.0,0.0,0.0,25.030054092407227
1998-12-30,24.88730698141433,25.232303110697796,24.80403205365625,24.934892654418945,95600,0.0,0.0,0.0,24.934892654418945
1998-12-31,24.93488919780629,25.053853363826356,24.62558236615411,24.839717864990234,77200,0.0,0.0,0.0,24.839717864990234
1999-01-04,24.863505860169727,25.553497888825156,24.81592020302108,25.125226974487305,650600,0.0,0.0,0.0,25.125226974487305
1999-01-05,25.172818311583853,25.910396163813626,25.172818311583853,25.76763916015625,295200,0.0,0.0,0.0,25.76763916015625
1999-01-06,26.410044700040945,26.600387364545742,26.195909202473043,26.529008865356445,624700,0.0,0.0,0.0,26.529008865356445
1999-01-07,26.267278303179825,26.671756320529514,26.100728531329956,26.445724487304688,534600,0.0,0.0,0.0,26.445724487304688
1999-01-08,27.028661666377896,27.076247338325746,26.25539449722536,26.552804946899414,532800,0.0,0.0,0.0,26.552804946899414
1999-01-11,27.314167378111655,27.314167378111655,26.52900403013458,26.814517974853516,497900,0.0,0.0,0.0,26.814517974853516
1999-01-12,27.02865340358527,27.07623906098595,26.088836669921875,26.088836669921875,486000,0.0,0.0,0.0,26.088836669921875
1999-01-13,24.363853287522808,26.766928660608553,24.363853287522808,26.076936721801758,548300,0.0,0.0,0.0,26.076936721801758
1999-01-14,26.148317899889243,26.362453351298708,25.553497201529616,25.720046997070312,366300,0.0,0.0,0.0,25.720046997070312
1999-01-15,25.886590428108153,26.49330739126694,25.76762631768486,26.48141098022461,653900,0.0,0.0,0.0,26.48141098022461
1999-01-19,27.123822449499038,27.409336370020082,26.659862328652345,27.39743995666504,437300,0.0,0.0,0.0,27.39743995666504
1999-01-20,28.075535358947647,28.539495477167545,27.599678827440062,27.64726448059082,1132200,0.0,0.0,0.0,27.64726448059082
1999-01-21,27.59967844393565,27.647264096425193,26.743136699123855,26.93347930908203,1492900,0.0,0.0,0.0,26.93347930908203
1999-01-22,26.45762825012207,26.957277704485886,26.18401069177998,26.45762825012207,1291000,0.0,0.0,0.0,26.45762825012207
1999-01-25,26.79072642610814,26.93348340528811,26.338662658704894,26.921586990356445,946600,0.0,0.0,0.0,26.921586990356445
1999-01-26,27.218976172331338,28.027931757872654,27.218976172331338,28.004138946533203,713900,0.0,0.0,0.0,28.004138946533203
1999-01-27,28.361055069499542,28.539501305255623,27.409341812133786,27.40934181213379,1366900,0.0,0.0,0.0,27.40934181213379
1999-01-28,27.980366026680425,28.384844106998084,27.873298299537513,28.372947692871094,903600,0.0,0.0,0.0,28.372947692871094
1999-01-29,28.456224192469573,28.813116636355062,28.12312457817645,28.789323806762695,933600,0.0,0.0,0.0,28.789323806762695
1999-02-01,29.051052057280412,29.21760190527465,28.5989881841532,28.81312370300293,913000,0.0,0.0,0.0,28.81312370300293
1999-02-02,28.932078355503204,28.932078355503204,27.885193941323813,28.325361251831055,1259200,0.0,0.0,0.0,28.325361251831055
1999-02-03,28.218290699631893,28.979661106367324,28.027948097948038,28.527597427368164,1334100,0.0,0.0,0.0,28.527597427368164
1999-02-04,28.74174280776055,28.74174280776055,27.314172800752576,27.552101135253906,1945900,0.0,0.0,0.0,27.552101135253906
1999-02-05,27.40934280800608,27.575892634096398,26.457629516061427,26.885900497436523,1832400,0.0,0.0,0.0,26.885900497436523
1999-02-08,27.218993250860972,27.790021081298615,26.74313672549627,27.33795738220215,1314600,0.0,0.0,0.0,27.33795738220215
1999-02-09,27.409340236497965,27.433133066564366,26.124527412912123,26.267284393310547,2085500,0.0,0.0,0.0,26.267284393310547
1999-02-10,26.386249756641526,26.957277704485886,26.07694295155916,26.45762825012207,1401800,0.0,0.0,0.0,26.45762825012207
1999-02-11,26.93347946048503,27.62347142546212,26.671758370321307,27.575885772705078,2666700,0.0,0.0,0.0,27.575885772705078
1999-02-12,26.933474599833115,27.242781286933674,26.33865404771666,26.48141098022461,2917400,0.0,0.0,0.0,26.48141098022461
1999-02-16,27.218997239205812,27.266582898714912,26.26728404902379,26.362455368041992,1726400,0.0,0.0,0.0,26.362455368041992
1999-02-17,25.696260658327564,26.624181182100504,25.553503654670187,25.76763916015625,2783500,0.0,0.0,0.0,25.76763916015625
1999-02-18,26.124530161707852,26.195908659417437,25.38695235204215,25.9103946685791,2075600,0.0,0.0,0.0,25.9103946685791
1999-02-19,26.362452783836247,26.552795403214123,26.00556037250272,26.148317337036133,1673600,0.0,0.0,0.0,26.148317337036133
1999-02-22,26.338660954172035,27.147617117172803,26.14831832758362,27.07623863220215,2368000,0.0,0.0,0.0,27.07623863220215
1999-02-23,27.409343153729402,27.766235642710253,27.076243497347274,27.433135986328125,2065500,0.0,0.0,0.0,27.433135986328125
1999-02-24,27.694850196804353,27.742435850063465,26.671758651733402,26.6717586517334,2500500,0.0,0.0,0.0,26.6717586517334
1999-02-25,26.17210951564151,26.74313735961914,25.981766900982297,26.74313735961914,2566200,0.0,0.0,0.0,26.74313735961914
1999-02-26,26.695549707675198,26.74313535777801,25.696251055516235,25.934179306030273,2342600,0.0,0.0,0.0,25.934179306030273
1999-03-01,25.60107684860581,26.02934765090591,25.458319914505775,25.81521224975586,1092100,0.0,0.0,0.0,25.81521224975586
1999-03-02,26.02935446031166,26.26728274605491,25.125226974487305,25.125226974487305,2480200,0.0,0.0,0.0,25.125226974487305
1999-03-03,25.505909754577296,25.672459538422483,25.03005322930533,25.553495407104492,1607800,0.0,0.0,0.0,25.553495407104492
1999-03-04,26.17210458500594,26.243483052055954,25.220391691005723,25.81521224975586,3199100,0.0,0.0,0.0,25.81521224975586
1999-03-05,26.552802627151078,26.647973962732262,26.088842366192793,26.410045623779297,1876900,0.0,0.0,0.0,26.410045623779297
1999-03-08,27.028648844116,27.218991441609774,26.671756473815172,27.171405792236328,1659400,0.0,0.0,0.0,27.171405792236328
1999-03-09,27.02865749122822,27.55209980179778,26.790729168242056,26.885900497436523,936000,0.0,0.0,0.0,26.885900497436523
1999-03-10,26.88590049743652,27.052450323526838,26.5646972614052,26.885900497436523,442000,0.0,0.0,0.0,26.885900497436523
1999-03-11,27.0286547884028,27.38554723719333,26.576591019934796,26.83831214904785,1216200,0.0,0.0,0.0,26.83831214904785
1999-03-12,27.07623647236014,27.07623647236014,26.31486602674017,26.600379943847656,836000,0.0,0.0,0.0,26.600379943847656
1999-03-15,26.790725805390046,27.028654098510742,26.374351292428834,27.028654098510742,432100,0.0,0.0,0.0,27.028654098510742
1999-03-16,27.052439888954577,27.599674820745214,26.957268596469248,27.49260711669922,758800,0.0,0.0,0.0,27.49260711669922
1999-03-17,27.480724497539242,27.50451733260205,27.076246301471567,27.31417465209961,425400,0.0,0.0,0.0,27.31417465209961
1999-03-18,27.218996251161975,27.71864565787037,27.12382493559847,27.694852828979492,321400,0.0,0.0,0.0,27.694852828979492
1999-03-19,27.932781612369375,28.07553858824179,27.028654098510742,27.028654098510742,636500,0.0,0.0,0.0,27.028654098510742
1999-03-22,27.028654098510742,27.290375220943503,26.790725805390046,27.028654098510742,773500,0.0,0.0,0.0,27.028654098510742
1999-03-23,26.838310940311047,26.838310940311047,26.05314758833386,26.24349021911621,1498600,0.0,0.0,0.0,26.24349021911621
1999-03-24,26.41004503859897,26.874005289277058,25.95798120460493,26.755041122436523,616700,0.0,0.0,0.0,26.755041122436523
